2013-01-23 02:00:09,13,00130007,0,-6.298383,53.348167,246,33194,2166,0
2013-01-23 02:00:29,13,00130007,0,-6.298383,53.348167,246,33194,2166,0
2013-01-23 02:00:51,13,00130007,0,-6.298383,53.348148,246,33194,2166,0
2013-01-23 02:01:09,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:01:29,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:01:50,13,00130007,0,-6.298367,53.348148,246,33194,2166,0
2013-01-23 02:02:10,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:02:30,13,00130007,0,-6.298316,53.348148,246,33194,2166,0
2013-01-23 02:02:50,13,00130007,0,-6.298300,53.348148,246,33194,2166,0
2013-01-23 02:03:10,13,00130007,0,-6.298234,53.348133,246,33194,2166,0
2013-01-23 02:03:30,13,00130007,0,-6.298200,53.348099,246,33194,2166,0
2013-01-23 02:03:50,13,00130007,0,-6.298217,53.348099,246,33194,2166,0
2013-01-23 02:04:10,13,00130007,0,-6.298267,53.348083,246,33194,2166,0
2013-01-23 02:04:29,13,00130007,0,-6.298267,53.348015,246,33194,2166,0
2013-01-23 02:04:51,13,00130007,0,-6.298250,53.348034,246,33194,2166,0
2013-01-23 02:05:13,13,00130007,0,-6.298250,53.348049,246,33194,2166,0
2013-01-23 02:05:29,13,00130007,0,-6.298267,53.348049,246,33194,2166,0
2013-01-23 02:05:49,13,00130007,0,-6.298316,53.348034,246,33194,2166,0
2013-01-23 02:06:09,13,00130007,0,-6.298333,53.348034,246,33194,2166,0
2013-01-23 02:06:31,13,00130007,0,-6.298333,53.348034,246,33194,2166,0
2013-01-23 02:06:49,13,00130007,0,-6.298316,53.348000,246,33194,2166,0
2013-01-23 02:07:30,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:07:52,13,00130007,0,-6.298367,53.348015,246,33194,2166,0
2013-01-23 02:08:10,13,00130007,0,-6.298367,53.347816,246,33194,2166,0
2013-01-23 02:08:30,13,00130007,0,-6.298350,53.347767,246,33194,2166,0
2013-01-23 02:08:50,13,00130007,0,-6.298333,53.347851,246,33194,2166,0
2013-01-23 02:09:10,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:09:28,13,00130007,0,-6.298250,53.347885,246,33194,2166,0
2013-01-23 02:09:50,13,00130007,0,-6.298283,53.347885,246,33194,2166,0
2013-01-23 02:10:10,13,00130007,0,-6.298300,53.347885,246,33194,2166,0
2013-01-23 02:10:28,13,00130007,0,-6.298316,53.347885,246,33194,2166,0
2013-01-23 02:10:49,13,00130007,0,-6.298333,53.347950,246,33194,2166,0
2013-01-23 02:11:09,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
2013-01-23 02:11:31,13,00130007,0,-6.298267,53.348000,246,33194,2166,0
2013-01-23 02:11:49,13,00130007,0,-6.298234,53.348034,246,33194,2166,0
2013-01-23 02:12:09,13,00130007,0,-6.298183,53.347965,246,33194,2166,0
2013-01-23 02:12:29,13,00130007,0,-6.298200,53.347965,246,33194,2166,0
2013-01-23 02:12:49,13,00130007,0,-6.298234,53.348049,246,33194,2166,0
2013-01-23 02:13:11,13,00130007,0,-6.298267,53.348083,246,33194,2166,0
2013-01-23 02:13:29,13,00130007,0,-6.298283,53.348068,246,33194,2166,0
2013-01-23 02:13:50,13,00130007,0,-6.429846,53.319862,246,33194,2166,0
