2013-01-20 07:00:02,747,07471001,0,-6.244017,53.428116,0,40039,3665,1
2013-01-20 07:00:04,41,00410001,0,-6.242935,53.428684,-135,33628,7348,0
2013-01-20 07:00:22,747,07471001,0,-6.244218,53.428082,18,40039,3665,0
2013-01-20 07:00:24,41,00410001,0,-6.240355,53.428001,-135,33628,7348,0
2013-01-20 07:00:42,747,07471001,0,-6.243465,53.429394,-11,40039,3665,0
2013-01-20 07:00:44,41,00410001,0,-6.238192,53.428871,-135,33628,7348,0
2013-01-20 07:00:50,747,,0,-6.257167,53.357651,0,40041,4319,0
2013-01-20 07:01:03,41,00410001,0,-6.235045,53.428631,-135,33628,3669,1
2013-01-20 07:01:03,747,07470001,0,-6.259167,53.359333,0,40041,4319,0
2013-01-20 07:01:03,747,07471001,0,-6.241183,53.429245,-35,40039,3665,0
2013-01-20 07:01:23,747,07471001,0,-6.239254,53.429173,-51,40039,3665,0
2013-01-20 07:01:23,41,00410001,0,-6.232486,53.428410,-135,33628,3669,0
2013-01-20 07:01:43,747,07470001,0,-6.261533,53.359402,0,40041,4319,0
2013-01-20 07:01:43,41,00410001,0,-6.230061,53.429401,-135,33628,3669,0
2013-01-20 07:01:43,747,07471001,0,-6.237859,53.429081,-51,40039,3665,0
2013-01-20 07:01:51,747,07470001,0,-6.261533,53.359402,0,40041,4319,0
2013-01-20 07:02:03,747,07471001,0,-6.238376,53.427971,-77,40039,3665,0
2013-01-20 07:02:03,41,00410001,0,-6.230017,53.432152,-179,33628,3671,0
2013-01-20 07:02:21,747,07471001,0,-6.238937,53.426888,-93,40039,3665,0
2013-01-20 07:02:23,747,07470001,0,-6.264450,53.356815,0,40041,4319,0
2013-01-20 07:02:23,41,00410001,0,-6.228962,53.434166,-179,33628,3672,0
2013-01-20 07:02:41,41,00410001,0,-6.227567,53.436646,-179,33628,3672,0
2013-01-20 07:02:49,747,07470001,0,-6.264450,53.356815,0,40041,4319,0
2013-01-20 07:03:02,41,00410001,0,-6.227696,53.439857,-179,33628,3672,0
2013-01-20 07:03:02,747,07470001,0,-6.269000,53.352184,0,40041,4319,0
2013-01-20 07:03:16,747,07471001,0,-6.239022,53.426693,-47,40039,7400,1
2013-01-20 07:03:22,41,00410001,0,-6.227783,53.441048,-159,33628,3674,1
2013-01-20 07:03:34,747,07471001,0,-6.239022,53.426693,-27,40039,7400,1
2013-01-20 07:03:42,747,07470001,0,-6.269933,53.351166,0,40041,4319,0
2013-01-20 07:03:42,41,00410001,0,-6.228080,53.442669,-181,33628,3674,0
2013-01-20 07:03:50,747,07470001,0,-6.269933,53.351166,0,40041,7453,0
2013-01-20 07:03:54,747,07471001,0,-6.239022,53.426693,-7,40039,7400,1
2013-01-20 07:04:02,747,07470001,0,-6.273300,53.350151,0,40041,7453,0
2013-01-20 07:04:02,41,00410001,0,-6.228274,53.443447,-181,33628,3675,0
2013-01-20 07:04:14,747,07471001,0,-6.238991,53.426765,9,40039,7400,0
2013-01-20 07:04:22,41,00410001,0,-6.228433,53.444576,-217,33628,3675,0
2013-01-20 07:04:34,747,07471001,0,-6.238494,53.427998,-20,40039,7400,0
2013-01-20 07:04:42,747,07470001,0,-6.274367,53.350101,0,40041,7453,0
