2013-01-19 00:00:01,83,00830003,0,-6.297050,53.386349,-476,40022,315,0
2013-01-19 00:00:01,63,00630001,0,-6.233200,53.296299,433,33330,4313,0
2013-01-19 00:00:01,79,,0,-6.352334,53.346916,399,33227,2908,0
2013-01-19 00:00:01,27,077A1001,0,-6.266554,53.344185,-139,33010,2002,0
2013-01-19 00:00:01,65,065B1001,0,-6.265748,53.322155,-506,38007,1170,0
2013-01-19 00:00:01,39,00390001,0,-6.422091,53.383541,-295,33441,1890,1
2013-01-19 00:00:01,67,,0,-6.550289,53.374016,0,36067,6089,0
2013-01-19 00:00:01,122,01221002,0,-6.263650,53.352348,-110,33301,310,1
2013-01-19 00:00:01,68,00680003,0,-6.377764,53.318718,-425,38058,4379,0
2013-01-19 00:00:01,68,00690001,0,-6.480064,53.277412,77,38055,4560,0
2013-01-19 00:00:03,83,00831003,0,-6.266634,53.371765,261,40021,1359,0
2013-01-19 00:00:03,75,,0,-6.336917,53.288944,902,33617,7181,0
2013-01-19 00:00:03,65,00650001,0,-6.536809,53.167755,-418,38003,7250,1
2013-01-19 00:00:03,238,02390002,0,-6.368983,53.377499,-66,38070,4411,0
2013-01-19 00:00:03,33,00331001,0,-6.194244,53.498020,390,43051,3862,0
2013-01-19 00:00:03,11,00110002,0,-6.226500,53.289001,0,33645,271,1
2013-01-19 00:00:03,40,00400002,0,-6.277700,53.416199,-338,38065,261,0
2013-01-19 00:00:03,122,,0,-6.313344,53.326714,0,33584,6094,0
2013-01-19 00:00:03,42,00421001,0,-6.230183,53.364418,0,38089,296,1
2013-01-19 00:00:03,41,041C0001,0,-6.243250,53.384434,-290,33268,4957,1
2013-01-19 00:00:03,15,00150001,0,-6.318330,53.282043,-362,33461,1144,0
2013-01-19 00:00:03,39,00390002,0,-6.395610,53.384987,-107,36066,1854,0
2013-01-19 00:00:03,46,046A0001,0,-6.190129,53.280602,24,43001,4636,1
2013-01-19 00:00:03,37,,0,-6.245383,53.331493,8,33436,7338,0
2013-01-19 00:00:03,25,025A1001,0,-6.269230,53.345890,170,33188,1479,1
2013-01-19 00:00:03,25,025A1001,0,-6.297100,53.347900,95,33194,347,0
2013-01-19 00:00:03,14,014C0001,0,-6.230233,53.322918,0,33085,336,1
2013-01-19 00:00:03,83,00831001,0,-6.285723,53.392139,160,38072,133,0
2013-01-19 00:00:03,15,00151001,0,-6.259683,53.409184,0,33502,6317,1
2013-01-19 00:00:03,25,025B0001,0,-6.446558,53.342838,298,33610,7138,0
2013-01-19 00:00:07,27,00271001,0,-6.177291,53.402454,770,33417,1205,0
2013-01-19 00:00:07,67,,0,-6.281959,53.353951,0,33591,6089,0
2013-01-19 00:00:07,15,00150001,0,-6.241433,53.342884,0,33488,6282,1
2013-01-19 00:00:07,145,01451002,0,-6.230800,53.329033,-50,36034,325,1
2013-01-19 00:00:07,27,00270001,0,-6.255617,53.345901,0,33104,2355,1
2013-01-19 00:00:07,84,01851008,0,-6.099267,53.203449,0,38095,4131,1
2013-01-19 00:00:07,151,01511003,0,-6.277238,53.338848,-155,43024,2382,0
2013-01-19 00:00:07,66,066B0001,0,-6.274650,53.350784,-531,33576,4003,1
2013-01-19 00:00:07,27,00270002,0,-6.241717,53.342884,-290,33254,4495,1
2013-01-19 00:00:07,29,029A0001,0,-6.151874,53.398151,-77,43069,4806,0
2013-01-19 00:00:07,67,00671001,0,-6.312586,53.347816,-494,40006,2250,0
2013-01-19 00:00:07,56,056A1001,0,-6.260360,53.344467,-418,33205,1358,0
2013-01-19 00:00:07,16,00161001,0,-6.230751,53.422665,-191,33627,1630,0
2013-01-19 00:00:07,16,00160001,0,-6.281864,53.295033,201,33422,1305,0
2013-01-19 00:00:07,145,01450001,0,-6.182539,53.277390,-134,38025,2016,0
2013-01-19 00:00:07,171,017A1004,0,-6.340093,53.397331,-349,33220,1580,0
2013-01-19 00:00:07,38,038A0001,0,-6.306217,53.364349,364,33382,7382,0
2013-01-19 00:00:07,56,056A0001,0,-6.360363,53.305569,-575,33230,2725,0
2013-01-19 00:00:07,123,01231001,0,-6.331855,53.321606,245,40049,7153,0
2013-01-19 00:00:07,25,00251001,0,-6.257420,53.345928,60,33408,315,0
2013-01-19 00:00:07,40,00400001,0,-6.297317,53.347767,-292,33356,4411,0
2013-01-19 00:00:07,46,,0,-6.134798,53.294781,0,36022,2039,0
2013-01-19 00:00:07,46,00470001,0,-6.210186,53.267593,-332,33467,7418,0
2013-01-19 00:00:07,9,00091001,0,-6.292408,53.397194,1383,33446,4369,1
2013-01-19 00:00:07,46,00471001,0,-6.221998,53.336056,-274,33147,389,0
2013-01-19 00:00:07,150,01500001,0,-6.305666,53.307850,-169,33200,4862,1
2013-01-19 00:00:07,145,,0,-6.099333,53.203400,0,38029,6000,0
2013-01-19 00:00:07,38,00380001,0,-6.376398,53.400158,157,33375,1819,0
2013-01-19 00:00:07,123,,0,-6.254350,53.355350,0,38039,1490,0
2013-01-19 00:00:07,451,045A1001,0,-6.180183,53.300701,-281,33087,3070,0
2013-01-19 00:00:07,4,,0,-6.261073,53.352112,0,33458,4725,0
2013-01-19 00:00:07,145,01840001,0,-6.098433,53.116951,-514,38100,7461,0
2013-01-19 00:00:07,140,01400001,0,-6.356350,53.307049,0,33504,895,1
2013-01-19 00:00:07,102,01021001,0,-6.173300,53.402199,-470,40029,4381,1
2013-01-19 00:00:07,46,046A0001,0,-6.226233,53.314968,0,36008,2039,1
2013-01-19 00:00:07,151,01510002,0,-6.308250,53.346565,0,38054,4619,1
2013-01-19 00:00:07,145,01450001,0,-6.099300,53.203316,-839,38036,4175,0
2013-01-19 00:00:07,13,00131005,0,-6.273141,53.343136,-257,33412,2001,0
2013-01-19 00:00:07,145,01840001,0,-6.202800,53.294151,-315,33646,7461,0
2013-01-19 00:00:07,84,00840001,0,-6.101106,53.204338,-776,33465,4168,1
2013-01-19 00:00:07,54,054A0001,0,-6.356898,53.288158,-246,33391,2556,0
2013-01-19 00:00:07,15,015B0001,0,-6.300820,53.279854,406,33478,7445,0
2013-01-19 00:00:07,38,00700001,0,-6.422537,53.403538,120,33566,4769,0
2013-01-19 00:00:07,59,00590001,0,-6.228000,53.319550,-67,33328,3253,0
2013-01-19 00:00:07,84,00841004,0,-6.099633,53.205166,-590,38024,4168,1
2013-01-19 00:00:07,84,00840001,0,-6.067788,53.083492,-173,33526,4258,0
2013-01-19 00:00:07,151,01510002,0,-6.420454,53.320713,-17,38052,2164,0
