2013-01-28 01:00:10,65,00651003,0,-6.263841,53.343029,-485,38006,1357,0
2013-01-28 01:00:30,65,00651003,0,-6.263716,53.343254,-461,38006,1357,0
2013-01-28 01:00:50,65,00651003,0,-6.263727,53.343410,-443,38006,1357,0
2013-01-28 01:01:11,65,00651003,0,-6.263783,53.344147,-443,38006,1357,0
2013-01-28 01:01:31,65,00651003,0,-6.261706,53.344307,-424,38006,1358,0
2013-01-28 01:01:51,65,00651003,0,-6.259602,53.344616,-424,38006,1358,0
2013-01-28 01:02:11,65,00651003,0,-6.259120,53.345673,-424,38006,1358,0
2013-01-28 01:02:31,65,00651003,0,-6.258970,53.345860,-396,38006,1358,0
2013-01-28 01:02:51,65,00651003,0,-6.258970,53.345860,-376,38006,1358,0
2013-01-28 01:03:11,65,00651003,0,-6.258710,53.345871,-358,38006,1358,0
2013-01-28 01:03:29,65,00651003,0,-6.257985,53.345901,-358,38006,1358,0
2013-01-28 01:03:49,65,00651003,0,-6.257752,53.345913,-325,38006,1358,0
2013-01-28 01:04:09,65,00651003,0,-6.257183,53.345921,-309,38006,1358,0
2013-01-28 01:04:30,65,00651003,0,-6.257183,53.345921,-289,38006,1358,0
2013-01-28 01:04:50,65,00651003,0,-6.257183,53.345921,-269,38006,1358,0
2013-01-28 01:05:10,65,00651003,0,-6.257183,53.345921,-249,38006,1358,0
2013-01-28 01:05:30,65,00651003,0,-6.257183,53.345921,-229,38006,1358,0
2013-01-28 01:05:50,65,00651003,0,-6.257183,53.345921,-209,38006,1358,0
2013-01-28 01:06:10,65,00651003,0,-6.257183,53.345921,-189,38006,1358,0
2013-01-28 01:06:30,65,00651003,0,-6.257183,53.345921,-169,38006,1358,0
2013-01-28 01:06:52,65,00651003,1,-6.257183,53.345921,-149,38006,1358,0
2013-01-28 01:07:10,65,00651003,1,-6.257183,53.345921,-129,38006,1358,0
2013-01-28 01:07:30,65,00651003,1,-6.257183,53.345921,-109,38006,1358,0
2013-01-28 01:07:51,65,00651003,1,-6.257183,53.345921,-89,38006,1358,0
2013-01-28 01:08:11,65,00651003,1,-6.257183,53.345921,-69,38006,1358,0
2013-01-28 01:08:31,65,00651003,1,-6.257183,53.345921,-49,38006,1358,0
2013-01-28 01:08:51,65,00651003,1,-6.257183,53.345921,-29,38006,1358,0
2013-01-28 01:09:11,65,00651003,1,-6.257183,53.345921,-9,38006,1358,0
2013-01-28 01:09:29,65,00651003,1,-6.257183,53.345921,10,38006,1358,0
2013-01-28 01:09:51,65,00651003,1,-6.257183,53.345921,30,38006,1358,0
2013-01-28 01:10:11,65,00651003,1,-6.257183,53.345921,50,38006,1358,0
2013-01-28 01:10:31,65,00651003,1,-6.257183,53.345921,70,38006,1358,0
2013-01-28 01:10:49,65,00651003,1,-6.257183,53.345921,90,38006,1358,0
2013-01-28 01:11:10,65,00651003,1,-6.257183,53.345921,110,38006,1358,0
2013-01-28 01:11:30,65,00651003,1,-6.257183,53.345921,130,38006,1358,0
2013-01-28 01:11:50,65,00651003,1,-6.257183,53.345921,150,38006,1358,0
2013-01-28 01:12:10,65,00651003,1,-6.257183,53.345921,170,38006,1358,0
2013-01-28 01:12:30,65,00651003,1,-6.257183,53.345921,190,38006,1358,0
2013-01-28 01:12:50,65,00651003,1,-6.257183,53.345921,210,38006,1358,0
2013-01-28 01:13:10,65,00651003,1,-6.257183,53.345921,230,38006,1358,0
2013-01-28 01:13:30,65,00651003,1,-6.257183,53.345921,250,38006,1358,0
2013-01-28 01:14:11,65,00651003,1,-6.257183,53.345921,290,38006,1358,0
2013-01-28 01:14:29,65,00651003,1,-6.257183,53.345921,310,38006,1358,0
2013-01-28 01:14:49,65,00651003,1,-6.257183,53.345921,330,38006,1358,0
2013-01-28 01:15:09,65,00651003,1,-6.257183,53.345921,350,38006,1358,0
2013-01-28 01:15:31,65,00651003,1,-6.257183,53.345921,370,38006,1358,0
2013-01-28 01:15:51,65,00651003,1,-6.257183,53.345921,390,38006,1358,0
2013-01-28 01:16:11,65,00651003,0,-6.256495,53.345909,405,38006,1358,0
2013-01-28 01:16:29,65,00651003,0,-6.255165,53.346378,405,38006,1358,0
2013-01-28 01:16:49,65,00651003,0,-6.256303,53.346840,405,38006,1358,0
2013-01-28 01:17:09,65,00651003,0,-6.257161,53.346718,429,38006,1358,0
2013-01-28 01:17:30,65,00651003,0,-6.257145,53.346649,448,38006,1358,0
2013-01-28 01:18:10,65,00651003,0,-6.257145,53.346649,448,38006,1358,0
2013-01-28 01:18:50,65,00651003,0,-6.257145,53.346649,448,38006,1358,0
2013-01-28 01:19:06,65,00651003,0,-6.246666,53.344067,448,38006,5189,1
2013-01-28 01:19:10,65,00651003,0,-6.243600,53.343048,448,38006,5189,1
2013-01-28 01:19:32,65,00651003,0,-6.239383,53.342548,448,38006,5189,1
2013-01-28 01:19:51,65,00651003,0,-6.239383,53.342548,448,38006,5189,1
2013-01-28 01:20:07,65,00651003,0,-6.239383,53.342548,448,38006,5189,1
2013-01-28 01:20:11,65,00651003,0,-6.233366,53.341984,448,38006,5189,1
